period_type,universe,investor,code,name,sell_volume,buy_volume,net_volume,sell_value,buy_value,net_value,source
weekly,KOSPI200,institution,055550,신한지주,1346639,1827315,480676,151526583550,205896021500,54369437950,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,003230,삼양식품,34408,72328,37920,44230440500,93557520000,49327079500,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,051910,LG화학,195910,366147,170237,52808654250,99140936000,46332281750,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,082740,한화엔진,683388,1524837,841449,34780439650,78245801825,43465362175,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,272210,한화시스템,636721,1187844,551123,47733112600,90697412800,42964300200,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,090430,아모레퍼시픽,201170,487617,286447,29206765800,70975033400,41768267600,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,000990,DB하이텍,568697,910968,342271,67545113303,108119727350,40574614047,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,047050,포스코인터내셔널,534753,1183712,648959,30405870350,67773050050,37367179700,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,012450,한화에어로스페이스,155896,188963,33067,170568599500,207415151000,36846551500,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,375500,DL이앤씨,353367,737281,383914,30640085750,64543740650,33903654900,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,138040,메리츠금융지주,218098,434032,215934,27855161100,55713263050,27858101950,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,021240,코웨이,189471,453173,263702,19613843300,47111885650,27498042350,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,005490,POSCO홀딩스,273190,351470,78280,89367578500,115271861250,25904282750,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,267260,HD현대일렉트릭,88205,121109,32904,63230889000,86958933500,23728044500,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,003670,포스코퓨처엠,411190,529744,118554,76068997600,98912871000,22843873400,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,086790,하나금융지주,926984,1091030,164046,127561665900,150033582800,22471916900,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,079550,LIG디펜스앤에어로스페이스,130221,160807,30586,91155381000,113321821500,22166440500,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,010140,삼성중공업,3236065,4192098,956033,68485695075,90214740800,21729045725,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,051900,LG생활건강,85579,155226,69647,25679206500,46816089500,21136883000,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,011170,롯데케미칼,167263,486830,319567,10795209750,31535460450,20740250700,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,175330,JB금융지주,477971,1098758,620787,15305915775,35472386150,20166470375,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,316140,우리금융지주,2319784,2863627,543843,83957691250,103821794550,19864103300,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,267270,HD건설기계,295211,428632,133421,40679836250,59801977950,19122141700,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,161890,한국콜마,285119,411079,125960,41833697200,60493334650,18659637450,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,483650,달바글로벌,110733,203665,92932,18122161400,35916712300,17794550900,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,138930,BNK금융지주,720716,1777153,1056437,11478388560,28524905650,17046517090,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,003490,대한항공,1556936,2085360,528424,45571495325,61206473375,15634978050,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,093370,후성,1077005,2140097,1063092,15729036945,30987609620,15258572675,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,068270,셀트리온,434130,513826,79696,77692436150,92199257850,14506821700,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,014680,한솔케미칼,60747,127280,66533,12568632450,26861020200,14292387750,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,004020,현대제철,686047,1081026,394979,23730808950,37953500650,14222691700,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,112610,씨에스윈드,191078,443349,252271,9999542800,23316557050,13317014250,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,003550,LG,210708,315063,104355,23903574300,35791266800,11887692500,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,011200,HMM,555246,1054659,499413,11563119625,22073799075,10510679450,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,023530,롯데쇼핑,192880,276070,83190,22436893850,32675681950,10238788100,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,192820,코스맥스,135491,169768,34277,37399148000,47204524250,9805376250,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,005830,DB손해보험,231778,280063,48285,43955355800,53504907650,9549551850,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,000210,DL,51197,193575,142378,2774041150,10563415250,7789374100,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,006260,LS,114049,137940,23891,35323722750,43055254000,7731531250,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,001430,세아베스틸지주,189682,351747,162065,8334831475,15507114725,7172283250,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,001040,CJ,140160,192268,52108,18435606950,25381959900,6946352950,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,008930,한미사이언스,220063,354320,134257,11029071975,17957276325,6928204350,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,006650,대한유화,38055,103765,65710,3799948750,10576632200,6776683450,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,028670,팬오션,1923956,3006596,1082640,11232909990,17702893685,6469983695,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,030200,KT,557738,677417,119679,29527524600,35901080450,6373555850,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,010120,LS ELECTRIC,465284,495303,30019,92784273900,99122250350,6337976450,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,032640,LG유플러스,973614,1381068,407454,14281128225,20277336095,5996207870,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,267250,HD현대,226465,247431,20966,50559840250,56545095250,5985255000,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,012750,에스원,73542,143102,69560,6177233900,12056243200,5879009300,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,361610,SK아이이테크놀로지,207717,521999,314282,3322793630,8400627240,5077833610,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,024110,기업은행,537322,774398,237076,10959245425,15811276900,4852031475,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,004990,롯데지주,104426,282807,178381,2613669100,7079714175,4466045075,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,017800,현대엘리베이터,40811,99778,58967,3005829900,7352030200,4346200300,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,069960,현대백화점,61197,103967,42770,6077930850,10343864800,4265933950,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,120110,코오롱인더,100402,169184,68782,5529799650,9539343750,4009544100,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,000100,유한양행,229380,279150,49770,17972061350,21929180200,3957118850,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,047810,한국항공우주,223827,254320,30493,29086589750,33035549800,3948960050,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,086280,현대글로비스,124305,142724,18419,25389152450,29285702400,3896549950,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,051600,한전KPS,114514,194691,80177,5406465775,9187052625,3780586850,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,139480,이마트,68895,118172,49277,5105724750,8763664550,3657939800,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,007340,DN오토모티브,98545,168580,70035,4643407750,8078580225,3435172475,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,011790,SKC,105920,140558,34638,9192552400,12256589600,3064037200,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,103140,풍산,137440,172150,34710,10709116650,13471637150,2762520500,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,002790,아모레퍼시픽홀딩스,94977,179603,84626,2501617125,4741902050,2240284925,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,029780,삼성카드,55440,105018,49578,2483610375,4675543700,2191933325,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,139130,iM금융지주,337858,451903,114045,6215889280,8306431955,2090542675,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,000240,한국앤컴퍼니,55529,133732,78203,1357326275,3278966400,1921640125,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,035250,강원랜드,171178,295554,124376,2511199190,4315988465,1804789275,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,009240,한샘,26105,68786,42681,1022283075,2702474975,1680191900,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,034230,파라다이스,142930,284303,141373,1402912580,2813755030,1410842450,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,036570,NC,123124,129039,5915,25235318850,26622794000,1387475150,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,010950,S-Oil,345547,351517,5970,51264872250,52521376750,1256504500,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,259960,크래프톤,52835,57757,4922,10991293000,11990146750,998853750,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,0126Z0,삼성에피스홀딩스,12123,15097,2974,4014826500,5013014500,998188000,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,285130,SK케미칼,68730,85840,17110,3647182250,4591873500,944691250,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,071970,HD현대마린엔진,138916,154461,15545,7042516850,7925763225,883246375,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,457190,이수스페셜티케미컬,81242,93959,12717,5207634600,6054437450,846802850,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,300720,한일시멘트,42250,93719,51469,690660270,1529752935,839092665,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,081660,미스토홀딩스,84487,105896,21409,3305130850,4124053700,818922850,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,111770,영원무역,40827,51602,10775,2948661100,3734066350,785405250,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,018880,한온시스템,1190231,1395192,204961,4041832510,4748571548,706739038,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,323410,카카오뱅크,520259,550290,30031,10982582250,11571730700,589148450,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,001800,오리온홀딩스,50609,74019,23410,1246927700,1821928275,575000575,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,071320,지역난방공사,5885,12557,6672,437206100,936215650,499009550,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,000810,삼성화재,77101,78021,920,51303818500,51786760000,482941500,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,036460,한국가스공사,159622,172366,12744,5777131775,6253155600,476023825,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,018260,삼성에스디에스,117962,119759,1797,25764237750,26232446500,468208750,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,088350,한화생명,1994030,2050219,56189,11864544385,12299678385,435134000,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,241560,두산밥캣,110957,118314,7357,6699587900,7133632100,434044200,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,002030,아세아,1570,3570,2000,337088500,770449750,433361250,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,443060,HD현대마린솔루션,115115,116187,1072,27276396250,27610208250,333812000,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,009970,영원무역홀딩스,13215,14685,1470,2226507400,2476965650,250458250,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,014820,동원시스템즈,62045,71061,9016,1319330925,1513916250,194585325,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,450080,에코프로머티,254984,258317,3333,8972608175,9128554525,155946350,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,137310,에스디바이오센서,56630,76581,19951,349058955,472049500,122990545,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,002840,미원상사,4043,4832,789,538836800,645820100,106983300,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,007310,오뚜기,3268,3574,306,1055849000,1152591000,96742000,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,022100,포스코DX,428182,429572,1390,9207863300,9275098825,67235525,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,268280,미원에스씨,1486,1983,497,196558750,263034800,66476050,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,096770,SK이노베이션,1257479,1249138,-8341,174131861700,174190820400,58958700,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,005940,NH투자증권,535045,536097,1052,13833520200,13852654825,19134625,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,007700,F&F홀딩스,7504,8093,589,102338970,110733630,8394660,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,008730,율촌화학,21928,22250,322,333909095,339665055,5755960,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,069260,TKG휴켐스,62893,62522,-371,1029696570,1024108360,-5588210,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,185750,종근당,10444,10038,-406,686144450,658832650,-27311800,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,005420,코스모화학,109486,106539,-2947,1147379765,1119005540,-28374225,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,069620,대웅제약,22308,21617,-691,2461592450,2387027250,-74565200,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,298050,HS효성첨단소재,9079,8617,-462,1533079800,1451606900,-81472900,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,000080,하이트진로,87786,81585,-6201,1326823815,1233971370,-92852445,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,073240,금호타이어,259775,244837,-14938,1849480860,1742681155,-106799705,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,030000,제일기획,523040,527219,4179,9409385470,9298924600,-110460870,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,282330,BGF리테일,46694,45632,-1062,6600545900,6485539650,-115006250,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,026960,동서,81226,75556,-5670,2075880075,1935239475,-140640600,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,006280,녹십자,17612,15693,-1919,2188541500,1940766850,-247774650,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,003090,대웅,101473,83221,-18252,1623801910,1332933160,-290868750,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,003030,세아제강지주,23959,21000,-2959,2534403750,2233851200,-300552550,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,001680,대상,59349,38348,-21001,1092280645,700473875,-391806770,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,005300,롯데칠성,13464,8335,-5129,1288071700,795889550,-492182150,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,006040,동원산업,36332,21928,-14404,1329465475,801951000,-527514475,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,017960,한국카본,151711,127106,-24605,3246212225,2707857475,-538354750,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,003240,태광산업,1904,1252,-652,1725963000,1138371500,-587591500,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,180640,한진칼,88986,82213,-6773,12294829550,11408361150,-886468400,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,454910,두산로보틱스,140174,127319,-12855,9734952500,8843794300,-891158200,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,011210,현대위아,51405,35087,-16318,2870321100,1954294550,-916026550,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,000120,CJ대한통운,41704,27649,-14055,2979277700,1980789200,-998488500,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,192080,더블유게임즈,86621,66801,-19820,5030721300,3887625200,-1143096100,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,004000,롯데정밀화학,64164,37815,-26349,2895147650,1708356600,-1186791050,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,005850,에스엘,97150,73058,-24092,4917869550,3702949000,-1214920550,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,326030,SK바이오팜,91732,75077,-16655,7188560300,5897161150,-1291399150,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,161390,한국타이어앤테크놀로지,218365,195555,-22810,12949851500,11606235600,-1343615900,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,004370,농심,35541,31439,-4102,14225291500,12676295750,-1548995750,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,302440,SK바이오사이언스,108185,65301,-42884,3978843725,2392672900,-1586170825,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,008770,호텔신라,156768,116561,-40207,6389539475,4762402100,-1627137375,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,251270,넷마블,167529,119836,-47693,5810670975,4170615325,-1640055650,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,000880,한화,65640,53110,-12530,9125135450,7384976300,-1740159150,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,001440,대한전선,1148083,1084052,-64031,33965646050,32089486750,-1876159300,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,034220,LG디스플레이,930596,680310,-250286,8017177365,5832117000,-2185060365,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,066570,LG전자,560479,548092,-12387,111346751250,109088175550,-2258575700,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,062040,산일전기,308958,290591,-18367,60533326000,58132168000,-2401158000,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,007070,GS리테일,413900,303097,-110803,10009702250,7418764800,-2590937450,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,034730,SK,132763,128502,-4261,73318173500,70704100500,-2614073000,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,097950,CJ제일제당,73987,55903,-18084,13133561200,9952767200,-3180794000,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,280360,롯데웰푸드,46185,21160,-25025,6183156250,2841059900,-3342096350,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,298020,효성티앤씨,20835,9943,-10892,6772160500,3263202000,-3508958500,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,307950,현대오토에버,29846,20095,-9751,11036746000,7407937500,-3628808500,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,271560,오리온,132994,101459,-31535,15170887400,11471599700,-3699287700,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,204320,HL만도,198017,116742,-81275,9560709700,5651561100,-3909148600,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,001450,현대해상,443939,360280,-83659,21936478125,17849609750,-4086868375,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,064350,현대로템,329124,294093,-35031,40309323050,36023593700,-4285729350,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,017670,SK텔레콤,1148840,1098960,-49880,101685711650,97282228550,-4403483100,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,002380,KCC,23248,12455,-10793,10889031750,5854939750,-5034092000,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,000670,영풍,303007,195913,-107094,14842629425,9541681375,-5300948050,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,033780,KT&G,211663,177619,-34044,36400688050,30561600700,-5839087350,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,042660,한화오션,790978,707684,-83294,65913560200,59216316950,-6697243250,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,352820,하이브,204862,162352,-42510,34823349800,27779932250,-7043417550,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,032830,삼성생명,300871,273950,-26921,86569594250,79111224750,-7458369500,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,011780,금호석유화학,93733,31885,-61848,11437296050,3899738200,-7537557850,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,207940,삼성바이오로직스,50745,44974,-5771,71316115500,63391286500,-7924829000,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,009420,한올바이오파마,420708,256128,-164580,20448061800,12468529300,-7979532500,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,028260,삼성물산,346354,321508,-24846,122521752250,113990815250,-8530937000,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,039490,키움증권,95175,63098,-32077,25480283000,16826590250,-8653692750,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,009540,HD한국조선해양,240102,213101,-27001,82592849000,73671101500,-8921747500,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,035720,카카오,932766,642723,-290043,31697657175,21839281950,-9858375225,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,016360,삼성증권,293507,179046,-114461,25329913000,15440270300,-9889642700,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,006800,미래에셋증권,1410556,1031233,-379323,45300939200,33154785475,-12146153725,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,064400,LG씨엔에스,322423,144768,-177655,22627318750,10192298700,-12435020050,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,298040,효성중공업,38555,33286,-5269,107590148500,93994150000,-13595998500,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,000270,기아,888061,774629,-113432,108055743550,94308017650,-13747725900,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,006400,삼성SDI,471737,437154,-34583,255267544000,238093770500,-17173773500,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,010130,고려아연,28899,12980,-15919,32909307000,14786634000,-18122673000,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,071050,한국금융지주,231827,131994,-99833,43436969150,24765719800,-18671249350,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,329180,HD현대중공업,342969,298400,-44569,158446455000,139324912250,-19121542750,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,000720,현대건설,827789,669414,-158375,104776584900,84792019500,-19984565400,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,009830,한화솔루션,1237143,522784,-714359,35452984200,15006758950,-20446225250,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,377300,카카오페이,853320,336582,-516738,35370966950,14767205375,-20603761575,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,010060,OCI홀딩스,188285,83160,-105125,38389609050,16968746350,-21420862700,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,047040,대우건설,4462706,3226464,-1236242,84022709945,61148190325,-22874519620,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,015760,한국전력,2048307,1223467,-824840,64238160550,38294781725,-25943378825,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,004170,신세계,159374,84799,-74575,57939620250,31205197250,-26734423000,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,278470,에이피알,323837,236268,-87569,116359152500,85521543500,-30837609000,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,042700,한미반도체,621017,461038,-159979,140060945000,104871184500,-35189760500,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,011070,LG이노텍,189194,118748,-70446,97478237500,61830055000,-35648182500,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,078930,GS,678356,350406,-327950,77482302100,40010343850,-37471958250,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,052690,한전기술,618807,344338,-274469,85653410800,48066196850,-37587213950,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,066970,엘앤에프,780884,435269,-345615,87881896400,49049556650,-38832339750,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,012330,현대모비스,359062,240208,-118854,139861483750,93309892000,-46551591750,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,005380,현대차,648059,520853,-127206,237124550500,190505319000,-46619231500,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,000660,SK하이닉스,4346555,4303043,-43512,7572657628500,7525082951000,-47574677500,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,007660,이수페타시스,1291709,722185,-569524,133899603000,76257340100,-57642262900,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,035420,NAVER,1013989,519611,-494378,202949324600,104743941200,-98205383400,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,034020,두산에너빌리티,3422354,2177879,-1244475,294558423250,187090564000,-107467859250,KRX MDCSTAT02401_OUT
weekly,KOSPI200,institution,402340,SK스퀘어,627859,455195,-172664,639202406500,467325883500,-171876523000,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,319400,현대무벡스,3072524,7113390,4040866,68502099943,146184165193,77682065250,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,240810,원익IPS,904989,1249382,344393,104091821600,143428795650,39336974050,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,036540,SFA반도체,8519611,12620622,4101011,72362338930,107254558310,34892219380,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,196170,알테오젠,372071,499386,127315,95447745000,128804238250,33356493250,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,214450,파마리서치,94444,169416,74972,31694525000,56223010000,24528485000,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,067310,하나마이크론,1703351,2226441,523090,62576969575,81587624050,19010654475,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,298380,에이비엘바이오,709977,1014429,304452,41747852200,59269422000,17521569800,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,031980,피에스케이홀딩스,181050,287677,106627,29463013000,46829021900,17366008900,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,141080,리가켐바이오,255845,401615,145770,21169299600,33157479750,11988180150,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,080220,제주반도체,680642,779284,98642,48748866550,55958036950,7209170400,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,096530,씨젠,384513,596180,211667,12598551525,19544788400,6946236875,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,058610,에스피지,602424,661870,59446,60238358800,66833784850,6595426050,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,087010,펩트론,192062,235786,43724,28418322700,34730403050,6312080350,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,056080,유진로봇,720628,1332803,612175,8717465685,14967995275,6250529590,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,053800,안랩,246134,336048,89914,15938566800,22049537200,6110970400,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,090360,로보스타,103430,178711,75281,8075243500,14115040300,6039796800,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,403870,HPSP,1879068,1989216,110148,99354228050,105159991900,5805763850,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,347850,디앤디파마텍,759373,857448,98075,34678195125,39199488925,4521293800,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,090710,휴림로봇,1506786,2175622,668836,9379509505,13662889875,4283380370,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,060370,LS마린솔루션,243729,355659,111930,8070017250,11918119325,3848102075,KRX MDCSTAT02401_OUT
