period_type,universe,investor,code,name,sell_volume,buy_volume,net_volume,sell_value,buy_value,net_value,source
recent2,KOSPI200,institution,081660,미스토홀딩스,87916,71476,-16440,3313551275,2698474725,-615076550,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,302440,SK바이오사이언스,42165,23002,-19163,1504386125,821841650,-682544475,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,022100,포스코DX,109762,72016,-37746,2219489285,1465584020,-753905265,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,251270,넷마블,68752,46511,-22241,2374416875,1609823650,-764593225,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,111770,영원무역,32136,19991,-12145,2270418450,1415378400,-855040050,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,018880,한온시스템,966913,688564,-278349,3172763923,2282366067,-890397856,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,008770,호텔신라,53111,30221,-22890,2137552425,1222060275,-915492150,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,282330,BGF리테일,18468,10796,-7672,2474158100,1447488100,-1026670000,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,017960,한국카본,84368,30746,-53622,1715911550,629797500,-1086114050,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,000810,삼성화재,36016,34273,-1743,23319877000,22233292500,-1086584500,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,298020,효성티앤씨,9129,5515,-3614,2826391000,1723211750,-1103179250,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,004000,롯데정밀화학,38755,13338,-25417,1686448625,582269575,-1104179050,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,241560,두산밥캣,60612,40644,-19968,3506451350,2359629450,-1146821900,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,003030,세아제강지주,24363,12882,-11481,2517100150,1353343500,-1163756650,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,0126Z0,삼성에피스홀딩스,9199,5304,-3895,3040006000,1772644500,-1267361500,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,097950,CJ제일제당,40640,33065,-7575,7106967800,5823035700,-1283932100,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,000120,CJ대한통운,29371,8408,-20963,2071791550,594626150,-1477165400,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,138930,BNK금융지주,376986,280528,-96458,5935091040,4452603935,-1482487105,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,001040,CJ,48029,36232,-11797,6234686850,4706081300,-1528605550,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,064400,LG씨엔에스,107267,84852,-22415,7568411400,6018569400,-1549842000,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,000100,유한양행,94648,71436,-23212,7065669100,5322893700,-1742775400,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,285130,SK케미칼,70888,35330,-35558,3531008300,1762626775,-1768381525,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,051910,LG화학,96361,89236,-7125,24565003750,22793830500,-1771173250,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,009420,한올바이오파마,109920,69965,-39955,5125182325,3264014200,-1861168125,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,005850,에스엘,63438,23103,-40335,3076537475,1132258950,-1944278525,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,069960,현대백화점,42721,21861,-20860,4166971050,2144512100,-2022458950,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,021240,코웨이,98436,77646,-20790,9747179600,7714188000,-2032991600,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,298040,효성중공업,14955,14114,-841,43447863500,41348912500,-2098951000,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,259960,크래프톤,35632,25127,-10505,7156927100,5049473050,-2107454050,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,271560,오리온,45776,25155,-20621,5051928800,2780621750,-2271307050,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,007070,GS리테일,137540,36243,-101297,3160921475,835218650,-2325702825,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,006650,대한유화,37763,12194,-25569,3538741350,1147485950,-2391255400,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,028670,팬오션,982091,553731,-428360,5560886535,3167380510,-2393506025,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,011780,금호석유화학,37766,13383,-24383,4422591600,1569388200,-2853203400,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,030200,KT,281981,224667,-57314,14950784050,11924715950,-3026068100,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,071970,HD현대마린엔진,114496,52452,-62044,5680974125,2614758200,-3066215925,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,204320,HL만도,103566,36241,-67325,4755161475,1673071725,-3082089750,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,120110,코오롱인더,95861,33913,-61948,5227068850,1860099800,-3366969050,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,029780,삼성카드,125092,43966,-81126,5347019625,1883563150,-3463456475,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,192820,코스맥스,56134,42942,-13192,15146198750,11632056250,-3514142500,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,088350,한화생명,1504829,782333,-722496,8469812565,4408716420,-4061096145,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,023530,롯데쇼핑,94447,49650,-44797,10109317850,5381754900,-4727562950,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,005830,DB손해보험,98931,71992,-26939,18217535100,13287088700,-4930446400,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,010130,고려아연,10803,6279,-4524,12029309000,7012893500,-5016415500,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,018260,삼성에스디에스,60102,37114,-22988,13369563250,8346910750,-5022652500,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,375500,DL이앤씨,210492,144325,-66167,17316888850,12003309950,-5313578900,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,161890,한국콜마,111838,75000,-36838,16417146700,11056193900,-5360952800,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,004020,현대제철,545674,376507,-169167,18374144950,12794805225,-5579339725,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,068270,셀트리온,195870,162760,-33110,34936006350,29042320450,-5893685900,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,267250,HD현대,80529,50039,-30490,16646679250,10355093250,-6291586000,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,001440,대한전선,743525,541457,-202068,23697770100,17228864975,-6468905125,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,161390,한국타이어앤테크놀로지,200820,82276,-118544,11532746350,4740251250,-6792495100,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,047050,포스코인터내셔널,257742,133619,-124123,14413722550,7512358750,-6901363800,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,064350,현대로템,149822,87801,-62021,17586910900,10317689500,-7269221400,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,079550,LIG디펜스앤에어로스페이스,53641,41957,-11684,37569665500,29621712000,-7947953500,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,009540,HD한국조선해양,70702,46959,-23743,23843611000,15862187000,-7981424000,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,052690,한전기술,303435,235283,-68152,40296110100,31727631050,-8568479050,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,012330,현대모비스,132152,107525,-24627,49261009000,40384830500,-8876178500,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,483650,달바글로벌,97716,45660,-52056,17665407550,8316269750,-9349137800,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,004170,신세계,52539,23902,-28637,18573288000,8470345750,-10102942250,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,010140,삼성중공업,1059315,527441,-531874,21592125200,10831857625,-10760267575,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,001450,현대해상,394156,148896,-245260,18700455150,7081239450,-11619215700,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,010950,S-Oil,255223,176767,-78456,38991712800,27370731200,-11620981600,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,093370,후성,1123012,283525,-839487,15634963100,3966199075,-11668764025,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,010120,LS ELECTRIC,188552,128890,-59662,39443071500,27249220750,-12193850750,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,267270,HD건설기계,182100,89636,-92464,24451809050,12245467250,-12206341800,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,012450,한화에어로스페이스,61163,47266,-13897,63886100000,49482505000,-14403595000,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,086280,현대글로비스,118635,43060,-75575,23640324350,8637333550,-15002990800,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,082740,한화엔진,478387,160690,-317697,23269499325,7879841925,-15389657400,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,373220,LG에너지솔루션,182235,137591,-44644,63938003250,48461696500,-15476306750,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,015760,한국전력,1222780,653029,-569751,37324383725,20123985825,-17200397900,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,352820,하이브,182903,73015,-109888,28818399100,11478808500,-17339590600,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,278470,에이피알,126990,78587,-48403,46164379500,28797552750,-17366826750,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,033780,KT&G,208115,104967,-103148,36031351100,18231623100,-17799728000,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,042660,한화오션,369505,147072,-222433,29780472700,11918624250,-17861848450,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,005380,현대차,288326,232082,-56244,103481243750,84026104000,-19455139750,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,017670,SK텔레콤,451996,212285,-239711,39393723500,18591271600,-20802451900,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,047040,대우건설,3074378,1809697,-1264681,55376060825,33635697800,-21740363025,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,207940,삼성바이오로직스,26995,10465,-16530,37338859000,14497335000,-22841524000,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,005490,POSCO홀딩스,145695,69230,-76465,45847942500,21865981500,-23981961000,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,329180,HD현대중공업,144903,78136,-66767,64656316750,35094783000,-29561533750,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,000270,기아,522139,265115,-257024,61523169650,31383037500,-30140132150,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,078930,GS,574656,222139,-352517,62921462800,24392902550,-38528560250,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,000720,현대건설,723939,374286,-349653,90290749050,47976733650,-42314015400,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,003230,삼양식품,53506,7276,-46230,66066620000,8964895000,-57101725000,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,000660,SK하이닉스,1740995,1704264,-36731,3262936190000,3196788670500,-66147519500,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,006400,삼성SDI,250032,122062,-127970,130776885000,63878996500,-66897888500,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,035420,NAVER,636648,276872,-359776,125646826950,55344360450,-70302466500,KRX MDCSTAT02401_OUT
recent2,KOSPI200,institution,034020,두산에너빌리티,2105606,1112874,-992732,176009669100,94130389200,-81879279900,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,005930,삼성전자,18678172,24471128,5792956,5197258700750,6789027920250,1591769219500,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,009150,삼성전기,490245,693533,203288,726542608000,1026230753000,299688145000,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,000660,SK하이닉스,2387378,2446740,59362,4470963547000,4585765322000,114801775000,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,402340,SK스퀘어,400605,491327,90722,460832594000,565883727000,105051133000,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,066570,LG전자,432086,772982,340896,90683903650,163082901700,72398998050,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,105560,KB금융,599690,981482,381792,105085981250,172344350600,67258369350,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,003490,대한항공,1728138,3684414,1956276,53407585225,113789396125,60381810900,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,007660,이수페타시스,316963,788079,471116,35857048500,89626714650,53769666150,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,034730,SK,78931,163143,84212,46289145000,95972833000,49683688000,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,000150,두산,44439,72534,28095,65265501000,106821686500,41556185500,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,055550,신한지주,782565,1055063,272498,87511598250,118213085200,30701486950,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,086790,하나금융지주,430436,647701,217265,57880231650,87200940500,29320708850,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,090430,아모레퍼시픽,100833,249205,148372,14425333050,35841777450,21416444400,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,028260,삼성물산,211278,267850,56572,77720079250,98582716250,20862637000,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,272210,한화시스템,675154,922814,247660,51975091700,71094494750,19119403050,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,316140,우리금융지주,982657,1505664,523007,35212950425,54106249950,18893299525,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,032830,삼성생명,173738,228653,54915,50713218750,66887057750,16173839000,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,016360,삼성증권,185063,356824,171761,16738883750,32297698800,15558815050,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,011070,LG이노텍,105501,132222,26721,56319447500,71300026000,14980578500,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,128940,한미약품,46024,73910,27886,23544051000,38105662500,14561611500,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,096770,SK이노베이션,687412,779008,91596,98086903550,112451380400,14364476850,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,028050,삼성E&A,528200,803268,275068,26706409400,40725182850,14018773450,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,005940,NH투자증권,252691,776968,524277,6606689525,20361857125,13755167600,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,006260,LS,71375,109116,37741,23212997000,35621731000,12408734000,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,036570,NC,58407,114100,55693,12363924000,24623421500,12259497500,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,014680,한솔케미칼,32885,83092,50207,7426934500,18837598000,11410663500,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,003550,LG,110963,207332,96369,12696791200,23831896400,11135105200,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,035720,카카오,589920,901884,311964,19857254625,30498059825,10640805200,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,079550,LIG디펜스앤에어로스페이스,88997,101834,12837,63896611000,74268073500,10371462500,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,071050,한국금융지주,147341,198710,51369,27436283950,37218112950,9781829000,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,009830,한화솔루션,621468,922601,301133,17418586775,26607180300,9188593525,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,042700,한미반도체,256586,282144,25558,61418619500,67786897750,6368278250,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,175330,JB금융지주,320915,492986,172071,9756259100,15038660150,5282401050,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,032640,LG유플러스,566923,927628,360705,8246547335,13509820850,5263273515,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,011170,롯데케미칼,110508,187104,76596,6899452300,11880455050,4981002750,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,138040,메리츠금융지주,145922,180621,34699,18555321550,23101077650,4545756100,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,361610,SK아이이테크놀로지,91672,357942,266270,1526476750,5995148245,4468671495,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,036460,한국가스공사,67592,189033,121441,2405980050,6761795125,4355815075,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,000810,삼성화재,45696,52131,6435,29615128500,33863515000,4248386500,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,001430,세아베스틸지주,77841,170988,93147,3440486800,7605623975,4165137175,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,047050,포스코인터내셔널,366050,429868,63818,20668773400,24634247300,3965473900,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,024110,기업은행,344446,535955,191509,6935625465,10854124020,3918498555,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,012450,한화에어로스페이스,84584,87779,3195,89230972500,93115798500,3884826000,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,007340,DN오토모티브,99844,166490,66646,4868093300,8143869950,3275776650,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,000990,DB하이텍,265792,287907,22115,34453767982,37658393450,3204625468,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,051900,LG생활건강,39665,50174,10509,11781366750,14959141250,3177774500,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,011200,HMM,261812,411487,149675,5490204350,8654324025,3164119675,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,180640,한진칼,38148,60057,21909,5349758850,8446222850,3096464000,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,323410,카카오뱅크,413957,559931,145974,8319683435,11303204135,2983520700,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,068270,셀트리온,253901,269217,15316,45420822950,48304074400,2883251450,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,377300,카카오페이,81848,145440,63592,3314590850,5975556025,2660965175,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,375500,DL이앤씨,253675,280881,27206,20993930550,23638665850,2644735300,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,003670,포스코퓨처엠,293785,306482,12697,53698534800,56255714950,2557180150,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,008930,한미사이언스,41955,87936,45981,2143115900,4501592950,2358477050,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,267260,HD현대일렉트릭,50325,53229,2904,36043615000,38208904000,2165289000,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,112610,씨에스윈드,86864,127067,40203,4364362950,6398289250,2033926300,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,039490,키움증권,48357,54953,6596,12768169750,14571681000,1803511250,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,011790,SKC,68422,87360,18938,6069560000,7762407200,1692847200,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,017800,현대엘리베이터,55988,77821,21833,4138456600,5761630900,1623174300,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,047810,한국항공우주,123873,135959,12086,16005712250,17589164600,1583452350,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,103140,풍산,49652,68671,19019,3872958700,5402091650,1529132950,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,009240,한샘,6212,43683,37471,245253800,1727865300,1482611500,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,006800,미래에셋증권,881073,914786,33713,28830666575,30285944450,1455277875,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,139130,iM금융지주,233685,308828,75143,4177371025,5549974020,1372602995,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,139480,이마트,29863,44977,15114,2166395900,3266801900,1100406000,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,071320,지역난방공사,4677,18715,14038,364936700,1460137950,1095201250,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,004990,롯데지주,46977,91778,44801,1146105050,2240467775,1094362725,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,000240,한국앤컴퍼니,63568,100063,36495,1559237225,2460181300,900944075,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,018260,삼성에스디에스,73441,75931,2490,16342570500,17040518000,697947500,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,326030,SK바이오팜,38029,46425,8396,2923531900,3586511250,662979350,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,030000,제일기획,150003,185597,35594,2626880535,3255339020,628458485,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,035250,강원랜드,183973,226974,43001,2637102435,3256544065,619441630,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,012750,에스원,40754,47935,7181,3381879100,3989995200,608116100,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,450080,에코프로머티,144128,157779,13651,5037123000,5531506600,494383600,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,000100,유한양행,117517,122512,4995,8794396900,9186164400,391767500,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,069260,TKG휴켐스,25715,45000,19285,415997310,728652850,312655540,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,034230,파라다이스,67035,93868,26833,639515110,897011590,257496480,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,002030,아세아,917,1862,945,195306500,400523000,205216500,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,003240,태광산업,894,1107,213,803422500,998132000,194709500,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,280360,롯데웰푸드,14080,15367,1287,1770850700,1942035200,171184500,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,051600,한전KPS,70656,73178,2522,3268205650,3404652775,136447125,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,300720,한일시멘트,32954,41222,8268,531863470,666357775,134494305,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,005420,코스모화학,40849,52680,11831,417244785,539673655,122428870,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,008730,율촌화학,17924,25947,8023,266396390,387505485,121109095,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,002790,아모레퍼시픽홀딩스,44573,48022,3449,1176321875,1270514600,94192725,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,001680,대상,31117,35193,4076,553202800,626176450,72973650,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,137310,에스디바이오센서,48160,57840,9680,293152465,353143425,59990960,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,005300,롯데칠성,5431,6037,606,516197900,573963850,57765950,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,002840,미원상사,769,1173,404,104215050,159334700,55119650,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,000080,하이트진로,55567,58219,2652,833590605,874399585,40808980,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,026960,동서,41891,42603,712,1063897925,1084486200,20588275,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,018880,한온시스템,1111914,1103541,-8373,3658129173,3671358219,13229046,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,268280,미원에스씨,1158,1168,10,152349100,154193750,1844650,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,185750,종근당,6819,6812,-7,439687500,439293750,-393750,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,003090,대웅,60989,60247,-742,970869345,960972455,-9896890,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,007310,오뚜기,2345,2299,-46,733116000,721637750,-11478250,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,014820,동원시스템즈,22785,20945,-1840,478439200,441836400,-36602800,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,001800,오리온홀딩스,43963,41871,-2092,1046440350,999368750,-47071600,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,298050,HS효성첨단소재,7071,6687,-384,1134106150,1073348700,-60757450,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,007700,F&F홀딩스,9454,3691,-5763,126602780,49677230,-76925550,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,457190,이수스페셜티케미컬,48192,46954,-1238,3106351200,3029073100,-77278100,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,011210,현대위아,21446,19780,-1666,1140781550,1057852900,-82928650,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,000210,DL,43654,41219,-2435,2255393650,2141447250,-113946400,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,000880,한화,34226,33199,-1027,4490770050,4354397850,-136372200,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,009970,영원무역홀딩스,7482,6565,-917,1238062350,1092195300,-145867050,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,454910,두산로보틱스,78194,75708,-2486,5488140200,5340331000,-147809200,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,034220,LG디스플레이,635802,615558,-20244,5420224120,5252054805,-168169315,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,069620,대웅제약,11835,9769,-2066,1277915250,1057935400,-219979850,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,022100,포스코DX,137985,119409,-18576,2798007860,2437398070,-360609790,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,006040,동원산업,26633,15029,-11604,936264775,529356100,-406908675,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,006280,녹십자,14990,11055,-3935,1860288550,1373331300,-486957250,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,081660,미스토홀딩스,106775,92035,-14740,4041382875,3492698625,-548684250,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,000670,영풍,54860,41839,-13021,2426584275,1841267850,-585316425,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,111770,영원무역,37744,28797,-8947,2673037200,2052196600,-620840600,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,192080,더블유게임즈,38839,28096,-10743,2259945950,1638405800,-621540150,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,302440,SK바이오사이언스,56861,38017,-18844,2027279275,1357643375,-669635900,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,241560,두산밥캣,79089,66391,-12698,4587244150,3868839350,-718404800,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,282330,BGF리테일,22167,16510,-5657,2988386900,2241842900,-746544000,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,073240,금호타이어,313701,203484,-110217,2112559835,1365140735,-747419100,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,003030,세아제강지주,28891,21173,-7718,3010004550,2257439200,-752565350,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,008770,호텔신라,66681,44096,-22585,2684586175,1781578025,-903008150,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,030200,KT,415510,397467,-18043,22049284250,21120370800,-928913450,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,251270,넷마블,100989,73255,-27734,3482407050,2530401275,-952005775,KRX MDCSTAT02401_OUT
recent3,KOSPI200,institution,004000,롯데정밀화학,48666,20307,-28359,2127471575,892620325,-1234851250,KRX MDCSTAT02401_OUT
