period_type,universe,investor,code,name,sell_volume,buy_volume,net_volume,sell_value,buy_value,net_value,source
weekly,KOSDAQ150,foreign,253590,네오셈,363145,463919,100774,4677992200,5946227990,1268235790,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,145020,휴젤,37474,43342,5868,7771885121,9006886371,1235001250,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,053800,안랩,32256,49901,17645,2207338600,3414199950,1206861350,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,241710,코스메카코리아,11592,20618,9026,1511440800,2671978900,1160538100,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,007390,네이처셀,22010,67350,45340,542211000,1664407050,1122196050,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,399720,가온칩스,27253,52344,25091,1191640625,2302844400,1111203775,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,0009K0,에임드바이오,42670,66053,23383,919592950,1422794550,503201600,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,025980,아난티,188336,281524,93188,976783140,1460335265,483552125,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,036830,솔브레인홀딩스,11724,23771,12047,471113600,953751300,482637700,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,098460,고영,264990,281314,16324,7490063250,7956296025,466232775,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,348370,엔켐,23118,45840,22722,465502040,922056320,456554280,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,466100,클로봇,54924,73863,18939,1277616975,1723930400,446313425,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,074600,원익QnC,38969,53461,14492,1112039675,1525316350,413276675,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,161580,필옵틱스,42673,55069,12396,1363679975,1748963125,385283150,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,082270,젬백스,43416,77182,33766,457500870,814918890,357418020,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,251970,펌텍코리아,14710,20600,5890,880640200,1229376700,348736500,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,084370,유진테크,60196,62619,2423,8410759100,8753864500,343105400,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,000250,삼천당제약,9522,11601,2079,1541319100,1877312800,335993700,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,323280,태성,45567,52876,7309,2072360525,2407424375,335063850,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,388720,유일로보틱스,3886,8371,4485,270068200,581150600,311082400,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,214370,케어젠,15087,22191,7104,608362200,895736175,287373975,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,068760,셀트리온제약,13321,20463,7142,524519250,806021975,281502725,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,140860,파크시스템스,6629,7693,1064,1676511500,1946683500,270172000,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,052400,코나아이,6100,13016,6916,231561550,494798350,263236800,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,475830,오름테라퓨틱,850339,854469,4130,23380015750,23632153375,252137625,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,042000,카페24,14674,29605,14931,222265110,448315540,226050430,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,036810,에프에스티,101822,109737,7915,3009971625,3226660075,216688450,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,067160,SOOP,9153,14980,5827,337709450,552558175,214848725,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,272290,이녹스첨단소재,17119,27003,9884,354776450,560269800,205493350,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,112040,위메이드,22598,34683,12085,343408810,527200385,183791575,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,137400,피엔티,20798,26731,5933,603143550,777161275,174017725,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,213420,덕산네오룩스,40266,45700,5434,1190758150,1351175100,160416950,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,215200,메가스터디교육,9810,13650,3840,352421450,488585575,136164125,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,006730,서부T&D,28101,39467,11366,310519460,435642020,125122560,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,237690,에스티팜,17564,18790,1226,1603852100,1713621750,109769650,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,090710,휴림로봇,325353,341392,16039,2108240140,2207358785,99118645,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,348210,넥스틴,11395,14407,3012,372297600,471042450,98744850,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,194480,데브시스터즈,7552,13406,5854,107487310,190905080,83417770,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,035900,JYP Ent.,57322,58939,1617,2197369750,2260403125,63033375,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,048410,현대바이오,220462,227059,6597,1536316055,1580720850,44404795,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,352480,씨앤씨인터내셔널,3694,4812,1118,82308050,106682675,24374625,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,069080,웹젠,15667,17635,1968,173676590,195109850,21433260,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,376300,디어유,9589,10152,563,164630645,174567090,9936445,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,003380,하림지주,87780,88223,443,960211020,967439025,7228005,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,085660,차바이오텍,43473,44076,603,345791690,350924350,5132660,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,101730,위메이드맥스,252941,249865,-3076,1244904258,1230419820,-14484438,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,253450,스튜디오드래곤,12231,11394,-837,255732500,237777250,-17955250,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,035760,CJ ENM,16603,15968,-635,638288975,606608725,-31680250,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,358570,지아이이노베이션,77294,73682,-3612,734456680,700974090,-33482590,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,095660,네오위즈,12210,9725,-2485,216984190,173028680,-43955510,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,025900,동화기업,12343,4605,-7738,83685230,31028800,-52656430,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,032190,다우데이타,21624,17484,-4140,430940830,348319720,-82621110,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,278280,천보,13533,11213,-2320,484809400,400660175,-84149225,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,036620,감성코퍼레이션,52691,25737,-26954,196533285,95733225,-100800060,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,101490,에스앤에스텍,67068,64565,-2503,2876088525,2770007300,-106081225,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,078340,컴투스,39708,36233,-3475,1371879175,1251550000,-120329175,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,293490,카카오게임즈,72139,53968,-18171,650047335,485515130,-164532205,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,403870,HPSP,308796,305980,-2816,16828745000,16644606350,-184138650,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,025320,시노펙스,111625,63243,-48382,426044802,241237120,-184807682,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,214430,아이쓰리시스템,7712,4653,-3059,500516800,300385800,-200131000,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,060280,큐렉소,73977,46367,-27610,590367225,369785695,-220581530,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,195940,HK이노엔,31089,25031,-6058,1206443000,970206150,-236236850,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,033100,제룡전기,19348,14277,-5071,915053350,675081600,-239971750,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,009520,포스코엠텍,36655,15252,-21403,462963810,192643230,-270320580,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,211050,인카금융서비스,46338,19139,-27199,470559320,193876800,-276682520,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,171090,선익시스템,9211,5039,-4172,647818450,354634700,-293183750,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,281740,레이크머티리얼즈,76778,45475,-31303,820957845,485454675,-335503170,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,290650,엘앤씨바이오,25995,18610,-7385,1189456625,852091750,-337364875,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,090360,로보스타,25207,20444,-4763,1975520550,1597503500,-378017050,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,015750,성우하이텍,81757,16947,-64810,481769650,99823310,-381946340,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,038500,삼표시멘트,92061,28844,-63217,619558930,193877700,-425681230,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,030520,한컴,43746,15299,-28447,736504450,257619790,-478884660,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,060250,NHN KCP,96975,57397,-39578,1291980515,763795820,-528184695,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,082920,비츠로셀,70867,51665,-19202,2070939375,1509684050,-561255325,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,124500,아이티센글로벌,59713,41053,-18660,1821577650,1259782025,-561795625,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,033500,동성화인텍,44690,7653,-37037,733289855,125616470,-607673385,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,189300,인텔리안테크,17589,8673,-8916,1201991100,592073900,-609917200,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,225570,넥슨게임즈,88224,27841,-60383,958353385,303307950,-655045435,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,018290,브이티,74557,16878,-57679,859696440,195450430,-664246010,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,166090,하나머티리얼즈,42213,30394,-11819,2395414300,1726765950,-668648350,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,065350,신성델타테크,46354,22374,-23980,1431988425,691158550,-740829875,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,039200,오스코텍,38295,17389,-20906,1387619175,633145400,-754473775,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,122870,와이지엔터테인먼트,34825,16836,-17989,1519961400,733108125,-786853275,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,099320,쎄트렉아이,21127,10552,-10575,1603482350,798447950,-805034400,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,125490,한라캐스트,855798,778861,-76937,10704938395,9829458230,-875480165,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,058470,리노공업,147650,134502,-13148,10293389500,9373497850,-919891650,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,056190,SFA,69492,37483,-32009,2002529200,1080454700,-922074500,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,014620,성광벤드,94521,65105,-29416,3131413925,2175740650,-955673275,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,214150,클래시스,83624,48139,-35485,2574271125,1482664975,-1091606150,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,087010,펩트론,31239,24234,-7005,4994785350,3885588050,-1109197300,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,041510,에스엠,42772,28868,-13904,3574504150,2388310750,-1186193400,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,095340,ISC,55976,49602,-6374,11054163450,9710321800,-1343841650,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,080220,제주반도체,189388,170533,-18855,14138883150,12731715700,-1407167450,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,056080,유진로봇,282698,146813,-135885,3539316030,1847237605,-1692078425,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,295310,에이치브이엠,41586,13124,-28462,2481411050,781465250,-1699945800,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,121600,나노신소재,45681,11126,-34555,2356053400,573229500,-1782823900,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,196170,알테오젠,51365,43573,-7792,13152241750,11149693000,-2002548750,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,060370,LS마린솔루션,85161,15474,-69687,2785953550,509051950,-2276901600,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,100790,미래에셋벤처투자,220490,84537,-135953,3747348865,1433196920,-2314151945,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,178320,서진시스템,386529,313633,-72896,12680080825,10291220075,-2388860750,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,417200,LS머트리얼즈,348471,164173,-184298,4703517295,2228277700,-2475239595,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,328130,루닛,853544,576986,-276558,8350686125,5721604205,-2629081920,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,086520,에코프로,194953,160030,-34923,15598717900,12793056250,-2805661650,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,263750,펄어비스,110269,28878,-81391,3826368475,1001542525,-2824825950,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,041190,우리기술투자,2958997,2481112,-477885,17732991355,14907639745,-2825351610,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,131290,티에스이,50011,37946,-12065,12817582250,9822610000,-2994972250,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,078600,대주전자재료,52733,16474,-36259,4658396600,1445681450,-3212715150,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,032500,케이엠더블유,271954,101656,-170298,5336519830,1957871685,-3378648145,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,030530,원익홀딩스,613952,486025,-127927,16454681925,13033738150,-3420943775,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,183300,코미코,236798,123890,-112908,7304147200,3810657825,-3493489375,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,247540,에코프로비엠,102773,66812,-35961,10605776000,6896741400,-3709034600,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,043260,성호전자,909442,774344,-135098,24467358025,20593494025,-3873864000,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,089970,브이엠,193440,114184,-79256,10540886700,6217791250,-4323095450,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,420770,기가비스,74315,26143,-48172,8137004750,2854078600,-5282926150,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,050890,쏠리드,801905,248128,-553777,7651145740,2343641760,-5307503980,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,083650,비에이치아이,148114,61429,-86685,9223225100,3809718350,-5413506750,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,028300,HLB,729448,468043,-261405,23165884550,14870486450,-8295398100,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,032820,우리기술,1984167,1114506,-869661,27740211555,15846729870,-11893481685,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,131970,두산테스나,296701,160629,-136072,27342920250,14840330200,-12502590050,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,319400,현대무벡스,883058,86884,-796174,19299350375,1893105300,-17406245075,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,218410,RFHIC,571189,142224,-428965,35047801500,8618617050,-26429184450,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,067310,하나마이크론,149012,368056,219044,6522597750,16165539100,9642941350,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,095340,ISC,27223,69158,41935,5346554200,13712470500,8365916300,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,240810,원익IPS,196727,256452,59725,25093417150,32865367350,7771950200,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,131970,두산테스나,78921,130591,51670,7293597000,12084862000,4791265000,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,039030,이오테크닉스,24642,31865,7223,11662205000,15178261000,3516056000,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,183300,코미코,39900,133141,93241,1242047200,4160977050,2918929850,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,403870,HPSP,156319,207816,51497,8487008300,11340691850,2853683550,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,263750,펄어비스,46763,115737,68974,1621954125,4019831125,2397877000,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,417200,LS머트리얼즈,67001,233282,166281,906064820,3163186825,2257122005,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,420770,기가비스,13105,33594,20489,1432169700,3682636300,2250466600,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,196170,알테오젠,40855,49217,8362,10461686250,12603250250,2141564000,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,036810,에프에스티,2367,70697,68330,67261175,2114427750,2047166575,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,131290,티에스이,10847,17933,7086,2778360750,4676424250,1898063500,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,053800,안랩,3352,29288,25936,229562950,2011478750,1781915800,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,328130,루닛,11951,185750,173799,115308615,1837111120,1721802505,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,095610,테스,40551,51204,10653,5871702750,7492310950,1620608200,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,222800,심텍,61714,73292,11578,7958702400,9519097900,1560395500,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,232140,와이씨,223892,336962,113070,3129318070,4670505760,1541187690,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,041510,에스엠,22180,37862,15682,1847134400,3172124000,1324989600,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,056080,유진로봇,20596,119580,98984,258256710,1523550035,1265293325,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,121600,나노신소재,12691,33911,21220,655094600,1751463600,1096369000,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,437730,삼현,90761,108385,17624,5049272050,6071809950,1022537900,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,125490,한라캐스트,8853,85204,76351,109071835,1065138595,956066760,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,295310,에이치브이엠,8275,23598,15323,493734700,1412888900,919154200,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,000250,삼천당제약,15398,20179,4781,2489773200,3267693850,777920650,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,225570,넥슨게임즈,27949,94661,66712,304685660,1030667840,725982180,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,253590,네오셈,3233,49246,46013,41107870,638244395,597136525,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,028300,HLB,84342,100159,15817,2650272675,3188880400,538607725,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,056190,SFA,22287,40771,18484,643892225,1181631075,537738850,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,215200,메가스터디교육,2616,16811,14195,93390950,603301175,509910225,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,060370,LS마린솔루션,6243,21751,15508,205005600,708950725,503945125,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,014620,성광벤드,33278,47963,14685,1094503350,1583814875,489311525,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,082920,비츠로셀,42809,59153,16344,1247393700,1728805525,481411825,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,218410,RFHIC,133278,139325,6047,8094719050,8439630950,344911900,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,030530,원익홀딩스,11187,23287,12100,298298300,624552675,326254375,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,039200,오스코텍,20734,28054,7320,752922450,1018493750,265571300,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,098460,고영,41070,50325,9255,1155404350,1420781800,265377450,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,003380,하림지주,45152,69343,24191,494811330,759326920,264515590,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,096530,씨젠,19324,26540,7216,663773100,907741350,243968250,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,101490,에스앤에스텍,11899,16872,4973,510874525,732381850,221507325,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,041190,우리기술투자,8876,45736,36860,52587225,268198180,215610955,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,211050,인카금융서비스,26046,46837,20791,264101425,475349280,211247855,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,007390,네이처셀,14277,21307,7030,351195200,526991100,175795900,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,033100,제룡전기,3242,6950,3708,153522450,328168050,174645600,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,048410,현대바이오,73228,97026,23798,507343195,677931880,170588685,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,078340,컴투스,15680,19769,4089,540703075,685061375,144358300,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,277810,레인보우로보틱스,5899,6099,200,2563821000,2669222750,105401750,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,060280,큐렉소,5025,17674,12649,39985895,141512700,101526805,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,352480,씨앤씨인터내셔널,1202,5390,4188,26489200,120415300,93926100,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,032500,케이엠더블유,9458,14337,4879,182817495,276330530,93513035,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,214150,클래시스,14020,16812,2792,431218300,518447100,87228800,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,082270,젬백스,7527,15237,7710,79136430,161039725,81903295,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,090710,휴림로봇,20779,30545,9766,133370480,198627470,65256990,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,050890,쏠리드,8899,16071,7172,85148510,150263560,65115050,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,241710,코스메카코리아,12196,12590,394,1586178150,1645759250,59581100,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,195940,HK이노엔,15138,16521,1383,586820150,641772850,54952700,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,189300,인텔리안테크,6114,6874,760,417359550,469182700,51823150,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,025980,아난티,9885,18885,9000,51186520,98495805,47309285,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,095660,네오위즈,5044,7689,2645,89650300,136573130,46922830,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,087010,펩트론,8340,8601,261,1334241500,1380090700,45849200,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,445680,큐리옥스바이오시스템즈,2520,3387,867,117313500,162507400,45193900,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,348370,엔켐,17595,19647,2052,353762690,396228230,42465540,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,214430,아이쓰리시스템,937,1555,618,59777500,101502350,41724850,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,085660,차바이오텍,13957,17987,4030,110340020,143805440,33465420,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,006730,서부T&D,19413,21682,2269,214441960,239432110,24990150,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,137400,피엔티,16194,16806,612,469460625,488370700,18910075,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,069080,웹젠,15918,17396,1478,176264980,192932560,16667580,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,015750,성우하이텍,8069,10742,2673,47640895,63132250,15491355,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,124500,아이티센글로벌,2946,3452,506,90056150,104760500,14704350,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,025320,시노펙스,11537,15134,3597,44040835,57749835,13709000,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,033500,동성화인텍,2695,3283,588,44362790,53819660,9456870,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,101730,위메이드맥스,4229,5202,973,20548025,25844305,5296280,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,112040,위메이드,21007,21255,248,318834950,322997980,4163030,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,376300,디어유,2500,2659,159,42721945,45690975,2969030,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,161580,필옵틱스,3927,3959,32,123867550,126285500,2417950,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,067160,SOOP,2963,3017,54,109221800,111393550,2171750,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,038500,삼표시멘트,18440,18409,-31,124205050,123819820,-385230,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,018290,브이티,4279,4148,-131,49430790,47497520,-1933270,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,030520,한컴,24808,24162,-646,417742000,407477760,-10264240,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,272290,이녹스첨단소재,10928,10183,-745,225785825,211381450,-14404375,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,025900,동화기업,7388,4769,-2619,49792660,32189790,-17602870,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,036830,솔브레인홀딩스,7115,6675,-440,286066575,267663050,-18403525,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,036620,감성코퍼레이션,17569,11336,-6233,65221057,42546437,-22674620,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,065350,신성델타테크,5596,4730,-866,173678550,145671950,-28006600,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,005290,동진쎄미켐,39186,38204,-982,1646433525,1613522650,-32910875,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,060250,NHN KCP,10457,5961,-4496,138755145,79109480,-59645665,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,281740,레이크머티리얼즈,24003,18246,-5757,256043370,195279540,-60763830,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,068760,셀트리온제약,10605,9002,-1603,415790675,354317600,-61473075,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,253450,스튜디오드래곤,17241,14112,-3129,358634725,295176650,-63458075,KRX MDCSTAT02401_OUT
